,Host,CID_Host,Guest,CID_Guest,pH,T,DeltaG,Erreur,K,logK,Reference,Original_Value,IsomericSMILES,IsomericSMILES_Host,TPSA,MolecularWeight,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,HeavyAtomCount,MolLogP,AromaticProportion,TPSA_Host,MolecularWeight_Host,Complexity_Host,Charge_Host,HBondDonorCount_Host,HBondAcceptorCount_Host,HeavyAtomCount_Host,iso2vec-0,iso2vec-1,iso2vec-2,iso2vec-3,iso2vec-4,iso2vec-5,iso2vec-6,iso2vec-7,iso2vec-8,iso2vec-9,iso2vec-host-0,iso2vec-host-1,iso2vec-host-2,iso2vec-host-3,iso2vec-host-4,iso2vec-host-5,iso2vec-host-6,iso2vec-host-7,iso2vec-host-8,iso2vec-host-9
26,alpha-cyclodextrin,444913,8-aminooctanoic acid,66085,7.1,298.0,-10.7,0.1,75,," Castronuovo, G.; Elia, V.; Fessas, D.; Giordano, A.; Velleca, F. Carbohydr. Res. 1995, 272, 31-39.",DeltaG,NCCCCCCCC(=O)O,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,63.32000000000001,159.229,104.26518047667868,0,2,2,11,1.3703000000000003,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.43167993,0.408622,-0.26010275,1.7350031,1.584129,0.34473097,1.5549345,1.4016056,2.5588264,0.10655322,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
27,alpha-cyclodextrin,444913,linalool,6549,7.0,298.0,-8.59,0.0,32,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,C=CC(C)(O)CCC=C(C)C,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,154.253,150.25571236699292,0,1,1,11,2.6698000000000013,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.18499571,-1.0716594,-1.1651678,0.9264581,-0.08209794,-0.6673613,0.04319319,0.6688191,0.66764355,-0.29344684,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
28,alpha-cyclodextrin,444913,4-aminophenol,403,4.0,298.0,-7.1,0.3,18,," Hirayama, F.; Kurihara, M.; Uekama, K. Int. J. Pharm. 1987, 35, 193-199.",DeltaG,NC1=CC=C(O)C=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,46.25,109.12799999999999,147.38833891467198,0,2,2,8,0.9743999999999999,0.75,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.4655399,-2.039096,-0.6246453,1.4354917,-0.48909974,-0.29305366,-0.4504533,0.29742616,0.6306933,-0.2477115,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
29,beta-cyclodextrin,444041,linalool,6549,7.0,298.0,-14.62,0.0,366,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,C=CC(C)(O)CCC=C(C)C,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,154.253,150.25571236699292,0,1,1,11,2.6698000000000013,0.0,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.18499571,-1.0716594,-1.1651678,0.9264581,-0.08209794,-0.6673613,0.04319319,0.6688191,0.66764355,-0.29344684,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
30,alpha-cyclodextrin,444913,11-aminoundecanoic acid,17083,6.7,298.0,-19.0,0.2,2141,," Castronuovo, G.; Elia, V.; Fessas, D.; Giordano, A.; Velleca, F. Carbohydr. Res. 1995, 272, 31-39.",DeltaG,NCCCCCCCCCCC(=O)O,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,63.32000000000001,201.30999999999997,137.24922110379617,0,2,2,14,2.5406000000000004,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.23279943,0.4535337,-0.3052493,1.9158876,1.7769793,0.48867676,1.603784,1.5688306,2.905258,0.123394206,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
31,gamma-cyclodextrin,5287407,linalool,6549,7.0,298.0,-12.21,0.0,138,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,C=CC(C)(O)CCC=C(C)C,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,154.253,150.25571236699292,0,1,1,11,2.6698000000000013,0.0,633.2000000000003,1297.1280000000015,1704.4130590253585,0,24,40,88,0.18499571,-1.0716594,-1.1651678,0.9264581,-0.08209794,-0.6673613,0.04319319,0.6688191,0.66764355,-0.29344684,0.2651827,0.866627,0.29783505,-0.06326773,0.32821473,0.15318896,0.61130404,-0.27793846,-0.22971776,-0.04746944
32,alpha-cyclodextrin,444913,d-amphetamine,5826,11.0,298.0,-7.9,0.0,24,," Cooper, A.; MacNicol, D. D. J. Chem. Soc., Perkin Trans. 2 1978, 760-763.",DeltaG,C[C@H](N)CC1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.02,135.20999999999998,179.17957141667623,0,1,1,10,1.5763,0.6,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.052832846,-0.81282055,-0.18300657,0.75632036,-0.18592618,-0.04369717,-0.21803471,-0.14759608,0.20337273,0.016037684,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
33,methyl beta-cyclodextrin,51051622,linalool,6549,7.0,298.0,-16.66,0.0,833,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,C=CC(C)(O)CCC=C(C)C,CO[C@@H]1[C@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]([C@@H](CO)O2)[C@H]1O)[C@@H](OC)[C@@H]8OC)[C@@H](OC)[C@@H]7OC)[C@@H](OC)[C@@H]6OC)[C@@H](OC)[C@@H]5OC)[C@@H](OC)[C@@H]4OC)[C@@H](OC)[C@@H]3O,20.23,154.253,150.25571236699292,0,1,1,11,2.6698000000000013,0.0,422.0500000000002,1303.3109999999997,2038.004194716883,0,9,35,89,0.18499571,-1.0716594,-1.1651678,0.9264581,-0.08209794,-0.6673613,0.04319319,0.6688191,0.66764355,-0.29344684,0.13623242,0.76314646,0.21443704,-0.035484962,0.3558437,0.16638033,0.5772587,-0.2498776,-0.22380413,-0.036423024
34,alpha-cyclodextrin,444913,l-amphetamine,32893,11.0,298.0,-8.0,0.0,25,," Cooper, A.; MacNicol, D. D. J. Chem. Soc., Perkin Trans. 2 1978, 760-763.",DeltaG,C[C@@H](N)CC1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.02,135.20999999999998,179.17957141667623,0,1,1,10,1.5763,0.6,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.078671806,-0.73996335,-0.19723561,0.8111549,-0.11615378,-0.028796444,-0.22730586,-0.15725459,0.16512518,-0.03281427,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
35,alpha-cyclodextrin,444913,menthol,1254,7.0,298.0,-10.92,0.0,82,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,CC1CCC(C(C)C)C(O)C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,156.26899999999998,120.04118472439221,0,1,1,11,2.4395000000000007,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.11979885,-0.3606956,-0.90917325,0.7141942,0.26272166,-0.19967906,0.2639914,0.8830609,0.5902337,-0.29027456,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
36,alpha-cyclodextrin,444913,anthracene,8418,7.0,298.0,-10.7,0.0,75,," Blyshak, L. A.; Warner, I. M.; Patonay, G. Anal. Chim. Acta 1990, 232, 239-243.",DeltaG,C1=CC=C2C=C3C=CC=CC3=CC2=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,178.23399999999995,488.75909858914036,0,0,0,14,3.993000000000002,1.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,-0.11260418,-1.7303222,-0.35166562,0.76645327,-0.6453578,-0.7117943,-0.82018375,0.10002251,0.3585167,0.31206334,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
37,beta-cyclodextrin,444041,menthol,1254,7.0,298.0,-18.47,0.0,1731,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,CC1CCC(C(C)C)C(O)C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,156.26899999999998,120.04118472439221,0,1,1,11,2.4395000000000007,0.0,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.11979885,-0.3606956,-0.90917325,0.7141942,0.26272166,-0.19967906,0.2639914,0.8830609,0.5902337,-0.29027456,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
38,alpha-cyclodextrin,444913,benz[a]anthracene,5954,7.0,298.0,-11.1,0.0,88,," Blyshak, L. A.; Warner, I. M.; Patonay, G. Anal. Chim. Acta 1990, 232, 239-243.",DeltaG,C1=CC=C2C=C3C(=CC2=C1)C=CC1=CC=CC=C13,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,228.29399999999998,866.2526221384027,0,0,0,18,5.146200000000003,1.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,-0.0084076915,-1.5456916,-0.38754958,0.85089797,-0.6168557,-0.5253588,-0.73444194,0.052905925,0.35479814,0.19525304,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
39,gamma-cyclodextrin,5287407,menthol,1254,7.0,298.0,-11.53,0.0,105,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,CC1CCC(C(C)C)C(O)C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,156.26899999999998,120.04118472439221,0,1,1,11,2.4395000000000007,0.0,633.2000000000003,1297.1280000000015,1704.4130590253585,0,24,40,88,0.11979885,-0.3606956,-0.90917325,0.7141942,0.26272166,-0.19967906,0.2639914,0.8830609,0.5902337,-0.29027456,0.2651827,0.866627,0.29783505,-0.06326773,0.32821473,0.15318896,0.61130404,-0.27793846,-0.22971776,-0.04746944
40,alpha-cyclodextrin,444913,benzene,241,7.0,298.0,-8.56,0.03,32,," Tucker, E. E.; Christian, S. D. J. Am. Chem. Soc. 1984, 106, 1942-1945.",DeltaG,C1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,78.11399999999999,71.96100505779535,0,0,0,6,1.6866,1.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.16190587,-2.662436,-0.6185399,1.5540289,-0.85635555,-0.63012594,-1.2293947,0.22836933,0.52940243,0.22589713,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
41,methyl beta-cyclodextrin,51051622,menthol,1254,7.0,298.0,-18.74,0.0,1928,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,CC1CCC(C(C)C)C(O)C1,CO[C@@H]1[C@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]([C@@H](CO)O2)[C@H]1O)[C@@H](OC)[C@@H]8OC)[C@@H](OC)[C@@H]7OC)[C@@H](OC)[C@@H]6OC)[C@@H](OC)[C@@H]5OC)[C@@H](OC)[C@@H]4OC)[C@@H](OC)[C@@H]3O,20.23,156.26899999999998,120.04118472439221,0,1,1,11,2.4395000000000007,0.0,422.0500000000002,1303.3109999999997,2038.004194716883,0,9,35,89,0.11979885,-0.3606956,-0.90917325,0.7141942,0.26272166,-0.19967906,0.2639914,0.8830609,0.5902337,-0.29027456,0.13623242,0.76314646,0.21443704,-0.035484962,0.3558437,0.16638033,0.5772587,-0.2498776,-0.22380413,-0.036423024
42,alpha-cyclodextrin,444913,benzoate,242,7.0,298.0,-5.8,0.1,10,," Gelb, R. I.; Schwartz, L. M.; Johnson, R. F.; Laufer, D. A. J. Am. Chem. Soc. 1979, 101, 1869-1874.",DeltaG,O=C([O-])C1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,40.129999999999995,121.11499999999995,203.415952604261,-1,0,2,9,0.05009999999999992,0.6666666666666666,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.107411906,-2.22194,-0.3321052,1.0090326,0.0154042225,-0.38625363,-1.1925801,0.08684195,0.473837,0.068334825,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
43,hp-beta-cd,138319308,menthol,1254,7.0,298.0,-17.3,0.0,1079,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,CC1CCC(C(C)C)C(O)C1,CC(O)COC[C@H]1O[C@@H]2O[C@H]3[C@@H](O)[C@H](O)[C@@H](O[C@H]4[C@@H](O)[C@H](O)[C@@H](O[C@H]5[C@@H](O)[C@H](O)[C@@H](O[C@H]6[C@@H](O)[C@H](O)[C@@H](O[C@H]7[C@@H](O)[C@H](O)[C@@H](O[C@H]8[C@@H](O)[C@H](O)[C@@H](O[C@H]1[C@@H](O)[C@@H]2O)O[C@@H]8COCC(C)O)O[C@@H]7COCC(C)O)O[C@@H]6COCC(C)O)O[C@@H]5COCC(C)O)O[C@@H]4COCC(C)O)O[C@@H]3COCC(C)O,20.23,156.26899999999998,120.04118472439221,0,1,1,11,2.4395000000000007,0.0,618.6600000000004,1541.5470000000007,1996.520904719373,0,21,42,105,0.11979885,-0.3606956,-0.90917325,0.7141942,0.26272166,-0.19967906,0.2639914,0.8830609,0.5902337,-0.29027456,0.36621144,0.6796585,0.120103136,0.10104602,0.3105615,0.004921822,0.5923834,-0.16931322,-0.12828474,-0.16193587
44,alpha-cyclodextrin,444913,benzoic acid,243,7.0,303.0,-17.2,0.2,923,," Siimer, E.; Kurvits, M. Thermochim. Acta 1989, 140, 161-168.",DeltaG,O=C(O)C1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,37.3,122.12299999999996,203.415952604261,0,1,1,9,1.3848,0.6666666666666666,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.60607904,-2.246325,-0.35262135,1.3579578,-0.35769156,-0.2099507,-0.55389184,0.1977535,0.56857264,-0.47651795,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
45,beta-cyclodextrin,444041,menthone,26447,7.0,298.0,-16.07,0.0,656,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,CC(C)[C@@H]1CC[C@@H](C)CC1=O,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,17.07,154.253,148.9517669080599,0,0,1,11,2.6477000000000013,0.0,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.018092213,0.6352259,-0.32638237,0.2748294,0.47763377,0.035046853,0.61608887,0.30723432,0.0022771766,-0.14474772,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
46,alpha-cyclodextrin,444913,benzo[a]pyrene,2336,7.0,298.0,-12.8,0.0,175,," Blyshak, L. A.; Warner, I. M.; Patonay, G. Anal. Chim. Acta 1990, 232, 239-243.",DeltaG,C1=CC=C2C(=C1)C=C1C=CC3=CC=CC4=CC=C2C1=C34,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,252.31599999999997,1069.7218869027129,0,0,0,20,5.737200000000003,1.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.04833454,-1.2476307,-0.4145343,0.7610417,-0.52524644,-0.5806138,-0.54583645,0.10940265,0.20529068,0.22281834,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
47,alpha-cyclodextrin,444913,menthone,26447,7.0,298.0,-8.81,0.0,35,,"Ciobanu A, Landy D, Fourmentin S (2013) Complexation efficiencyof cyclodextrins for volatile flavor compounds. Food Res Int53(1):110–114. https ://doi.org/10.1016/j.foodr es.2013.03.048",K,CC(C)[C@@H]1CC[C@@H](C)CC1=O,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,17.07,154.253,148.9517669080599,0,0,1,11,2.6477000000000013,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.018092213,0.6352259,-0.32638237,0.2748294,0.47763377,0.035046853,0.61608887,0.30723432,0.0022771766,-0.14474772,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
